,path,flow,ID,node,IATA,name,lon,lat
24461,"(1, 5314, 1)",6.47465e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24462,"(1, 5314, 2)",3.7065499999999997e-06,13495,312,MSY,Louis Armstrong New Orleans International Airport,-90.25800323486328,29.99340057373047
24463,"(1, 5314, 3)",3.6986800000000006e-06,12992,191,LIT,Bill & Hillary Clinton National Airport/Adams Field,-92.22429656979999,34.729400634799994
24464,"(1, 5315, 1)",6.51707e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24465,"(1, 5315, 2)",3.72884e-06,15304,390,TPA,Tampa International Airport,-82.533203125,27.975500106811523
24466,"(1, 5315, 3)",3.6320599999999997e-06,13422,37,MOB,Mobile Regional Airport,-88.242797851562,30.691200256348
24467,"(1, 5316, 1)",6.47295e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24468,"(1, 5316, 2)",3.824049999999999e-06,13796,383,OAK,Metropolitan Oakland International Airport,-122.221001,37.721298
24469,"(1, 5316, 3)",3.5791699999999996e-06,15249,73,TLH,Tallahassee Regional Airport,-84.35030364990234,30.396499633789066
24470,"(1, 5317, 1)",6.46563e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24471,"(1, 5317, 2)",3.81502e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
24472,"(1, 5317, 3)",3.5952999999999997e-06,15624,181,VPS,Destin-Ft Walton Beach Airport,-86.525398,30.4832
24473,"(1, 5318, 1)",6.47969e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24474,"(1, 5318, 2)",3.7416300000000003e-06,10140,67,ABQ,Albuquerque International Sunport,-106.609001,35.040199
24475,"(1, 5318, 3)",3.6538300000000005e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
24476,"(1, 5319, 1)",6.48655e-06,12478,240,JFK,John F Kennedy International Airport,-73.77890015,40.63980103
24477,"(1, 5319, 2)",3.98494e-06,14576,287,ROC,Greater Rochester International Airport,-77.67240142822266,43.118900299072266
24478,"(1, 5319, 3)",3.4028699999999997e-06,12954,271,LGB,Long Beach /Daugherty Field/ Airport,-118.15200039999999,33.81769943
24479,"(1, 5320, 1)",6.65214e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24480,"(1, 5320, 2)",3.74772e-06,14057,319,PDX,Portland International Airport,-122.59799960000001,45.58869934
24481,"(1, 5320, 3)",1.8881799999999999e-06,14783,87,SGF,Springfield Branson National Airport,-93.38860321,37.24570084
24482,"(1, 5320, 4)",1.58554e-06,14814,97,SHV,Shreveport Regional Airport,-93.8256,32.446602
24483,"(1, 5321, 1)",6.471659999999999e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24484,"(1, 5321, 2)",3.8323699999999995e-06,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
24485,"(1, 5321, 3)",3.56934e-06,14908,394,SNA,John Wayne Airport-Orange County Airport,-117.86799620000001,33.67570114
24486,"(1, 5322, 1)",6.51467e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24487,"(1, 5322, 2)",3.69788e-06,10994,501,CHS,Charleston Air Force Base-International Airport,-80.04049683,32.89860153
24488,"(1, 5322, 3)",3.6602099999999996e-06,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
24489,"(1, 5323, 1)",6.449490000000001e-06,11292,343,DEN,Denver International Airport,-104.672996521,39.861698150635
24490,"(1, 5323, 2)",3.75699e-06,12892,529,LAX,Los Angeles International Airport,-118.40799709999999,33.94250107
24491,"(1, 5323, 3)",3.66574e-06,10627,224,BIS,Bismarck Municipal Airport,-100.74600219726562,46.77270126342773
24492,"(1, 5324, 1)",6.473719999999999e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24493,"(1, 5324, 2)",3.73806e-06,14635,187,RSW,Southwest Florida International Airport,-81.75520324707031,26.53619956970215
24494,"(1, 5324, 3)",3.6582300000000004e-06,13244,18,MEM,Memphis International Airport,-89.97669982910156,35.04240036010742
24495,"(1, 5325, 1)",6.516230000000001e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24496,"(1, 5325, 2)",3.981769999999999e-06,12264,311,IAD,Washington Dulles International Airport,-77.45580292,38.94449997
24497,"(1, 5325, 3)",3.37031e-06,10980,341,CHA,Lovell Field,-85.20379638671875,35.03530120849609
24498,"(1, 5326, 1)",5.909510000000001e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24499,"(1, 5326, 2)",4.35453e-06,11278,172,DCA,Ronald Reagan Washington National Airport,-77.037697,38.8521
24500,"(1, 5326, 3)",3.6039099999999998e-06,14107,163,PHX,Phoenix Sky Harbor International Airport,-112.01200103759766,33.43429946899414
24501,"(1, 5327, 1)",6.4798400000000005e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24502,"(1, 5327, 2)",3.69392e-06,10849,94,BZN,Gallatin Field,-111.15299990000001,45.77750015
24503,"(1, 5327, 3)",3.68601e-06,14893,241,SMF,Sacramento International Airport,-121.59100341796876,38.69540023803711
24504,"(1, 5328, 1)",6.4608800000000006e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24505,"(1, 5328, 2)",4.02467e-06,14814,97,SHV,Shreveport Regional Airport,-93.8256,32.446602
24506,"(1, 5328, 3)",3.3722e-06,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
24507,"(1, 5329, 1)",6.54618e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24508,"(1, 5329, 2)",3.7370999999999998e-06,13076,412,LSE,La Crosse Municipal Airport,-91.256699,43.879002
24509,"(1, 5329, 3)",1.81886e-06,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
24510,"(1, 5329, 4)",1.75283e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
24511,"(1, 5330, 1)",6.448640000000001e-06,14869,399,SLC,Salt Lake City International Airport,-111.97799682617188,40.78839874267578
24512,"(1, 5330, 2)",3.7886e-06,14570,285,RNO,Reno Tahoe International Airport,-119.76799774169922,39.49909973144531
24513,"(1, 5330, 3)",3.61744e-06,10620,222,BIL,Billings Logan International Airport,-108.54299926757812,45.807701110839844
24514,"(1, 5331, 1)",6.52751e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24515,"(1, 5331, 2)",3.7699400000000004e-06,10431,318,AVL,Asheville Regional Airport,-82.54180145263672,35.43619918823242
24516,"(1, 5331, 3)",3.5561400000000004e-06,10423,471,AUS,Austin Robert Mueller Municipal,-97.6997852325,30.2987223546
24516,"(1, 5331, 3)",3.5561400000000004e-06,10423,471,AUS,Austin Bergstrom International Airport,-97.6698989868164,30.194499969482425
24517,"(1, 5332, 1)",6.469630000000001e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24518,"(1, 5332, 2)",3.8968099999999995e-06,15295,301,TOL,Toledo Express Airport,-83.80780029,41.58679962
24519,"(1, 5332, 3)",3.4868000000000002e-06,13303,458,MIA,Miami International Airport,-80.29060363769531,25.79319953918457
24520,"(1, 5333, 1)",6.45497e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24521,"(1, 5333, 2)",3.7186699999999997e-06,10781,469,BTR,Baton Rouge Metropolitan Airport,-91.149597,30.533199
24522,"(1, 5333, 3)",3.6791199999999998e-06,15323,77,TRI,Tri-Cities Regional TN/VA Airport,-82.40740100000001,36.475201
24523,"(1, 5334, 1)",6.440399999999999e-06,14100,161,PHL,Philadelphia International Airport,-75.24109649658203,39.87189865112305
24524,"(1, 5334, 2)",3.84867e-06,13230,485,MDT,Harrisburg International Airport,-76.7633972168,40.1935005188
24525,"(1, 5334, 3)",3.56337e-06,14307,352,PVD,Theodore Francis Green State Airport,-71.42040252685547,41.73260116577149
24526,"(1, 5335, 1)",6.47625e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24527,"(1, 5335, 2)",3.71452e-06,11150,197,CSG,Columbus Metropolitan Airport,-84.93890380859375,32.516300201416016
24528,"(1, 5335, 3)",3.6611900000000003e-06,11278,172,DCA,Ronald Reagan Washington National Airport,-77.037697,38.8521
24529,"(1, 5336, 1)",6.461649999999999e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24530,"(1, 5336, 2)",3.85389e-06,10721,298,BOS,General Edward Lawrence Logan International Airport,-71.00520325,42.36429977
24531,"(1, 5336, 3)",3.5360400000000004e-06,13433,194,MOT,Minot International Airport,-101.27999877929688,48.2593994140625
24532,"(1, 5337, 1)",6.456280000000001e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
24533,"(1, 5337, 2)",3.71824e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24534,"(1, 5337, 3)",3.6732199999999995e-06,12397,456,ITH,Ithaca Tompkins Regional Airport,-76.4583969116211,42.49100112915039
24535,"(1, 5338, 1)",6.450990000000001e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24536,"(1, 5338, 2)",3.79379e-06,12451,474,JAX,Jacksonville International Airport,-81.68789672851562,30.49410057067871
24537,"(1, 5338, 3)",3.59931e-06,15376,559,TUS,Tucson International Airport,-110.94100189208984,32.116100311279304
24538,"(1, 5339, 1)",6.461609999999999e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24539,"(1, 5339, 2)",3.88874e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
24540,"(1, 5339, 3)",3.4932900000000002e-06,15370,556,TUL,Tulsa International Airport,-95.88809967041016,36.19839859008789
24541,"(1, 5340, 1)",6.4479099999999996e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24542,"(1, 5340, 2)",3.7470999999999997e-06,13029,189,LNK,Lincoln Airport,-96.75920104980469,40.85100173950195
24543,"(1, 5340, 3)",3.6423800000000004e-06,12339,80,IND,Indianapolis International Airport,-86.294403,39.7173
24544,"(1, 5341, 1)",6.46541e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24545,"(1, 5341, 2)",3.6993199999999996e-06,14893,241,SMF,Sacramento International Airport,-121.59100341796876,38.69540023803711
24546,"(1, 5341, 3)",3.67148e-06,12451,474,JAX,Jacksonville International Airport,-81.68789672851562,30.49410057067871
24547,"(1, 5342, 1)",6.568989999999999e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24548,"(1, 5342, 2)",3.7826199999999993e-06,12915,332,LCH,Lake Charles Regional Airport,-93.22329711914062,30.12610054016113
24549,"(1, 5342, 3)",1.75293e-06,10693,141,BNA,Nashville International Airport,-86.6781997680664,36.1245002746582
24550,"(1, 5342, 4)",1.7294e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24551,"(1, 5343, 1)",6.50877e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24552,"(1, 5343, 2)",3.8005000000000003e-06,11995,406,GSO,Piedmont Triad International Airport,-79.93730163574219,36.097801208496094
24553,"(1, 5343, 3)",3.5192400000000004e-06,11252,414,DAB,Daytona Beach International Airport,-81.058098,29.179899
24554,"(1, 5344, 1)",6.45032e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24556,"(1, 5344, 3)",3.63958e-06,10747,155,BRO,Brownsville South Padre Island International Airport,-97.4259033203125,25.90679931640625
24557,"(1, 5345, 1)",6.504209999999999e-06,11193,420,CVG,Cincinnati Northern Kentucky International Airport,-84.6678009033,39.0488014221
24558,"(1, 5345, 2)",3.71005e-06,12339,80,IND,Indianapolis International Airport,-86.294403,39.7173
24559,"(1, 5345, 3)",3.61217e-06,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
24560,"(1, 5346, 1)",6.4604e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24561,"(1, 5346, 2)",3.74034e-06,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
24562,"(1, 5346, 3)",3.62457e-06,11612,63,EVV,Evansville Regional Airport,-87.53240203860001,38.0369987488
24563,"(1, 5347, 1)",6.4452e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24564,"(1, 5347, 2)",3.7648199999999996e-06,11775,445,FSD,Joe Foss Field Airport,-96.741897583,43.5820007324
24565,"(1, 5347, 3)",3.6136199999999997e-06,12953,274,LGA,La Guardia Airport,-73.87259674,40.77719879
24566,"(1, 5348, 1)",6.558539999999999e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24567,"(1, 5348, 2)",3.7435400000000005e-06,14635,187,RSW,Southwest Florida International Airport,-81.75520324707031,26.53619956970215
24568,"(1, 5348, 3)",1.8233700000000002e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24569,"(1, 5348, 4)",1.6936000000000002e-06,10685,303,BMI,Central Illinois Regional Airport at Bloomington-Normal,-88.91590118,40.47710037
24570,"(1, 5349, 1)",6.455219999999999e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24571,"(1, 5349, 2)",3.7913300000000004e-06,15624,181,VPS,Destin-Ft Walton Beach Airport,-86.525398,30.4832
24572,"(1, 5349, 3)",3.5674900000000003e-06,11066,377,CMH,John Glenn Columbus International Airport,-82.891899,39.998001
24573,"(1, 5350, 1)",6.435990000000001e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24574,"(1, 5350, 2)",3.831430000000001e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24575,"(1, 5350, 3)",3.5361699999999997e-06,13256,178,MFE,Mc Allen Miller International Airport,-98.23860168,26.17580032
24576,"(1, 5351, 1)",6.468440000000001e-06,14122,466,PIT,Pittsburgh International Airport,-80.23290253,40.49150085
24577,"(1, 5351, 2)",3.8169e-06,11577,171,ERI,Erie International Tom Ridge Field,-80.1738667488,42.0831270134
24578,"(1, 5351, 3)",3.51821e-06,12266,310,IAH,George Bush Intercontinental Houston Airport,-95.34140014648438,29.98439979553223
24579,"(1, 5352, 1)",6.48889e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24580,"(1, 5352, 2)",3.7292699999999996e-06,14683,199,SAT,San Antonio International Airport,-98.46980285644531,29.533700942993164
24581,"(1, 5352, 3)",3.58278e-06,10529,168,BDL,Bradley International Airport,-72.68319702149999,41.9388999939
24582,"(1, 5353, 1)",6.45616e-06,15016,369,STL,St Louis Lambert International Airport,-90.370003,38.748697
24583,"(1, 5353, 2)",3.72001e-06,12889,123,LAS,McCarran International Airport,-115.15200039999999,36.08010101
24584,"(1, 5353, 3)",3.6242e-06,15412,216,TYS,McGhee Tyson Airport,-83.99400329999999,35.81100082
24585,"(1, 5354, 1)",6.51262e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24586,"(1, 5354, 2)",3.68524e-06,13277,415,MGM,Montgomery Regional (Dannelly Field) Airport,-86.39399719,32.30059814
24587,"(1, 5354, 3)",1.8168000000000001e-06,14893,241,SMF,Sacramento International Airport,-121.59100341796876,38.69540023803711
24588,"(1, 5354, 4)",1.7829599999999999e-06,12191,109,HOU,William P Hobby Airport,-95.27890015,29.64539909
24589,"(1, 5355, 1)",6.51547e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24590,"(1, 5355, 2)",3.61501e-06,13487,159,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,-93.221802,44.882
24591,"(1, 5355, 3)",2.07468e-06,10469,409,AZO,Kalamazoo Battle Creek International Airport,-85.5521011352539,42.234901428222656
24592,"(1, 5355, 4)",1.5908100000000001e-06,14574,286,ROA,RoanokeâBlacksburg Regional Airport,-79.975403,37.3255
24593,"(1, 5356, 1)",6.43179e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24594,"(1, 5356, 2)",3.6943699999999997e-06,10792,72,BUF,Buffalo Niagara International Airport,-78.73220062,42.94049835
24595,"(1, 5356, 3)",3.6682800000000004e-06,14193,184,PNS,Pensacola Regional Airport,-87.18659973144501,30.473400115967003
24596,"(1, 5357, 1)",6.430950000000001e-06,13930,144,ORD,Chicago O'Hare International Airport,-87.9048,41.9786
24597,"(1, 5357, 2)",3.6980800000000005e-06,15070,555,SWF,Stewart International Airport,-74.10479736328125,41.50410079956055
24598,"(1, 5357, 3)",3.6635800000000003e-06,13198,239,MCI,Kansas City International Airport,-94.713898,39.2976
24599,"(1, 5358, 1)",6.452519999999999e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24601,"(1, 5358, 3)",3.5995300000000004e-06,11066,377,CMH,John Glenn Columbus International Airport,-82.891899,39.998001
24602,"(1, 5359, 1)",6.4597e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24603,"(1, 5359, 2)",3.7688300000000002e-06,13232,483,MDW,Chicago Midway International Airport,-87.752403,41.785999
24604,"(1, 5359, 3)",3.5638499999999998e-06,11481,393,ECP,Northwest Florida Beaches International Airport,-85.79541400000001,30.357105999999998
24605,"(1, 5360, 1)",6.55706e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24606,"(1, 5360, 2)",3.60759e-06,14908,394,SNA,John Wayne Airport-Orange County Airport,-117.86799620000001,33.67570114
24607,"(1, 5360, 3)",1.93397e-06,12323,479,ILM,Wilmington International Airport,-77.90260314941406,34.27059936523437
24608,"(1, 5360, 4)",1.69365e-06,13577,135,MYR,Myrtle Beach International Airport,-78.9282989502,33.6796989441
24609,"(1, 5361, 1)",6.43422e-06,11057,288,CLT,Charlotte Douglas International Airport,-80.94309997558594,35.2140007019043
24610,"(1, 5361, 2)",3.7503399999999997e-06,11617,62,EWN,Coastal Carolina Regional Airport,-77.04290008539998,35.0730018616
24611,"(1, 5361, 3)",3.60732e-06,12339,80,IND,Indianapolis International Airport,-86.294403,39.7173
24612,"(1, 5362, 1)",6.415560000000001e-06,11298,391,DFW,Dallas Fort Worth International Airport,-97.038002,32.896801
24613,"(1, 5362, 2)",3.6907e-06,12896,526,LBB,Lubbock Preston Smith International Airport,-101.822998,33.663601
24614,"(1, 5362, 3)",3.6842800000000007e-06,10821,282,BWI,Baltimore/Washington International Thurgood Marshall Airport,-76.668297,39.1754
24615,"(1, 5363, 1)",6.508819999999999e-06,10397,235,ATL,Hartsfield Jackson Atlanta International Airport,-84.428101,33.6367
24616,"(1, 5363, 2)",3.73279e-06,14193,184,PNS,Pensacola Regional Airport,-87.18659973144501,30.473400115967003
